id,textOfTweet,userScreenName,followers,isRetweet,statusId,userId,timestamp
461,"RT @3gerardpique:        https://t.co/l0ctSvB4CD",Lluis93642,2,true,916364717467361280,893877429378445312,"2017-10-06 13:09:08"
462,"RT @3gerardpique:        https://t.co/l0ctSvB4CD",noeBg18,259,true,916364728762499072,781310982,"2017-10-06 13:09:11"
463,"RT @3gerardpique:        https://t.co/l0ctSvB4CD",irwinespinosa_,352,true,916364743333613568,420586221,"2017-10-06 13:09:14"
464,"RT @3gerardpique:        https://t.co/l0ctSvB4CD",FS__smile,1472,true,916364746504462336,2279488518,"2017-10-06 13:09:15"
465,"RT @3gerardpique:        https://t.co/l0ctSvB4CD",DazMaria,316,true,916364747175616517,295408049,"2017-10-06 13:09:15"
466,"RT @3gerardpique:        https://t.co/l0ctSvB4CD",DezNovo,197,true,916364747645313024,566642625,"2017-10-06 13:09:15"
467,"RT @RomeluLukaku9: Another good day at @movetocure #Rehab https://t.co/H0d5kUvCHO",Sweetness_Sage,281,true,916364750916866048,1219772174,"2017-10-06 13:09:16"
468,"RT @3gerardpique:        https://t.co/l0ctSvB4CD",feliperuiz90,55,true,916364751776681984,1625614273,"2017-10-06 13:09:16"
469,"RT @3gerardpique:        https://t.co/l0ctSvB4CD",hariano76,205,true,916364754578542592,122365855,"2017-10-06 13:09:17"
470,"RT @RomeluLukaku9: Another good day at @movetocure #Rehab https://t.co/H0d5kUvCHO",S6am50,2649,true,916364761335558144,2595712334,"2017-10-06 13:09:18"
471,"RT @3gerardpique:        https://t.co/l0ctSvB4CD",HaidyKataya,2309,true,916364786702651392,1034711804,"2017-10-06 13:09:25"
472,"RT @3gerardpique:        https://t.co/l0ctSvB4CD",sminoushhh,292,true,916364801068163077,4611709835,"2017-10-06 13:09:28"
473,"@neymarjr son gostozassssss o como se diga! #EntregaBrasil #ForaArgentina @BrasilSphera https://t.co/LKRuhtgAzM",prokyzz,176,false,916364808668278784,55661724,"2017-10-06 13:09:30"
474,"RT @3gerardpique:        https://t.co/l0ctSvB4CD",RRRozo,1250,true,916364849617260544,80620197,"2017-10-06 13:09:40"
475,"RT @D_DeGea: Ma ana todos juntos   vs    
@SeFutbol https://t.co/V3T8hsFfAu",Typhun,3667,true,916364860782534656,420972927,"2017-10-06 13:09:42"
476,"RT @3gerardpique:        https://t.co/l0ctSvB4CD",rubi_juliette,541,true,916364860035948544,848864551,"2017-10-06 13:09:42"
477,"RT @3gerardpique:        https://t.co/l0ctSvB4CD",foolekman,109,true,916364884887113729,754078143389036546,"2017-10-06 13:09:48"
478,"RT @3gerardpique:        https://t.co/l0ctSvB4CD",MehdiDz10,364,true,916364886145404929,767128314,"2017-10-06 13:09:48"
479,"RT @3gerardpique:        https://t.co/l0ctSvB4CD",PandaDembouz,2249,true,916364887550496768,118675784,"2017-10-06 13:09:49"
480,"RT @3gerardpique:        https://t.co/l0ctSvB4CD",_hoyquetevas,260,true,916364915669110786,700385886186426368,"2017-10-06 13:09:55"
481,"@3gerardpique Piqu  got hack",MartinMilord,31,false,916364927593517059,3366670252,"2017-10-06 13:09:58"
482,"RT @RomeluLukaku9: Another good day at @movetocure #Rehab https://t.co/H0d5kUvCHO",eliasmarcus9,97,true,916364930504429569,3370689243,"2017-10-06 13:09:59"
483,"RT @3gerardpique:        https://t.co/l0ctSvB4CD",haydeeFCB,74,true,916364941631873024,839620668597612545,"2017-10-06 13:10:01"
484,"@3gerardpique @Rhetta_Sukreben       ",PandaDembouz,2249,false,916364949978480641,118675784,"2017-10-06 13:10:03"
485,"@3gerardpique Pique Shakira sigue con usted  ",jxN72G1sIM7GVjq,592,false,916364950297206784,811691428422320128,"2017-10-06 13:10:04"
486,"RT @3gerardpique:        https://t.co/l0ctSvB4CD",Nmaryeme_,2819,true,916364963064745984,534743947,"2017-10-06 13:10:07"
1,"RT @Cristiano:        https://t.co/5qzZSLYeq9",Al_Barbosa22,426,true,916136154315001856,853081862792777728,"2017-10-05 22:00:54"
2,"RT @vanesabenedicto: Verg enza, es lo q siento como periodista de TVE viendo el tratamiento sesgado q est  dando el Telediario. Esto es man ",merrie_roth,8473,true,916136190373449728,796833939587497984,"2017-10-05 22:01:03"
3,"RT @neymarjr: https://t.co/6jbGOxnKtN",vanproosdykryst,2956,true,916136192353226752,819751892695781376,"2017-10-05 22:01:03"
4,"RT @neymarjr: Que Deus nos aben oe e nos proteja     
God belas and protect us      https://t.co/XXQk3Ah9uU",vepranaytej,36,true,916136204575244289,288096941,"2017-10-05 22:01:06"
5,"RT @D_DeGea: Ma ana todos juntos   vs    
@SeFutbol https://t.co/V3T8hsFfAu",Man_Utd_98,337,true,916136254672195584,451653543,"2017-10-05 22:01:18"
6,"@neymarjr critica condi  es de jogo em La Paz:  Desumano 
https://t.co/UQ75A8AJ87 https://t.co/UBckRvkbyO",placar,578968,false,916136255901126656,16350198,"2017-10-05 22:01:19"
7,"RT @neymarjr: Que Deus nos aben oe e nos proteja     
God belas and protect us      https://t.co/XXQk3Ah9uU",andythegoodman,520,true,916136286389276672,882139111,"2017-10-05 22:01:26"
8,"RT @Cristiano: THE FUTURE OF DENIM   Shop my  #CR7Denim collection now on https://t.co/Q0m8a6Jgtg @cr7limitless https://t.co/Oe5XYA1Nr4",jl_z1,984,true,916136360070795265,478355719,"2017-10-05 22:01:43"
9,"RT @neymarjr: Que Deus nos aben oe e nos proteja     
God belas and protect us      https://t.co/XXQk3Ah9uU",markhitossebast,229,true,916136454476136448,1633544874,"2017-10-05 22:02:06"
10,"RT @Cristiano:        https://t.co/5qzZSLYeq9",abdulhkeem_ali,71,true,916136459521929216,1514816713,"2017-10-05 22:02:07"
11,"RT @Cristiano:        https://t.co/5qzZSLYeq9",niphonchun,0,true,916136464231964672,910170589830057984,"2017-10-05 22:02:08"
12,"@LuisSuarez9 Grande Luisito j  estamos en R ssia 2018, Uruguay carajo",alfredo_landro,1,false,916136475607040000,916120268615094272,"2017-10-05 22:02:11"
13,"RT @AnthonyMartial: Ultra comfy    @FootLockerEU #approved https://t.co/HCX0fj7HRz",NamponKonkod,13,true,916136503276822528,902427152745766912,"2017-10-05 22:02:18"
14,"RT @Cristiano:        https://t.co/5qzZSLYeq9",marioquin_23,417,true,916136563557502976,2440851969,"2017-10-05 22:02:32"
15,"RT @Cristiano:        https://t.co/5qzZSLYeq9",DianaHdez35,851,true,916136586949087232,1869734804,"2017-10-05 22:02:37"
16,"@neymarjr @DaniAlvesD2 @paulinhop8 @gabrieljesus33     ",torpedo_soria,264,false,916136656289386496,197290711,"2017-10-05 22:02:54"
17,"RT @neymarjr: Que Deus nos aben oe e nos proteja     
God belas and protect us      https://t.co/XXQk3Ah9uU",ravikiran185,1146,true,916136668129779712,56988914,"2017-10-05 22:02:57"
18,"RT @neymarjr: Que Deus nos aben oe e nos proteja     
God belas and protect us      https://t.co/XXQk3Ah9uU",JoacoEscalante_,1040,true,916136721674317824,2733142118,"2017-10-05 22:03:10"
19,"RT @neymarjr: Que Deus nos aben oe e nos proteja     
God belas and protect us      https://t.co/XXQk3Ah9uU",owenkarimcruz10,54,true,916136760035434497,2877246116,"2017-10-05 22:03:19"
20,"RT @Cristiano:        https://t.co/5qzZSLYeq9",zelagio05,604,true,916136804943720448,92589046,"2017-10-05 22:03:29"
21,"@neymarjr @Phil_Coutinho https://t.co/ITcgr1hY4F",ArturoHerreraLo,4658,false,916136852872146945,410727564,"2017-10-05 22:03:41"
22,"RT @AnthonyMartial: Thank you for your votes !     https://t.co/sowCp6GuVu",PREM_Chaiwiwat,32,true,916136895284838400,810626509,"2017-10-05 22:03:51"
23,"@neymarjr o que te deixou mais sem ar ?",GutoBaptista,853,false,916136942408003585,78810287,"2017-10-05 22:04:02"
24,"RT @neymarjr: Que Deus nos aben oe e nos proteja     
God belas and protect us      https://t.co/XXQk3Ah9uU",JoseRamosReyes4,586,true,916136960267358208,987541812,"2017-10-05 22:04:06"
25,"@Cristiano 

Thank you Ronaldo for what she has done to the children of Egypt",ameed2017,172,false,916136988478238720,865602671729934339,"2017-10-05 22:04:13"
26,"RT @neymarjr: @",SrShikamaru,186,true,916136988645974016,787070831595773953,"2017-10-05 22:04:13"
27,"@neymarjr https://t.co/NvCIemJFOL

Brasil a o 97' salio campe n en La Paz-Bolivia, para ellos no fue inhumano jugar ac  jaja muerto!",carlosferari,14,false,916136998490066944,263900776,"2017-10-05 22:04:16"
28,"RT @neymarjr: Que Deus nos aben oe e nos proteja     
God belas and protect us      https://t.co/XXQk3Ah9uU",Makuwa14,9,true,916137017896923136,910188219790131200,"2017-10-05 22:04:20"
29,"RT @AnthonyMartial: Thank you for your votes !     https://t.co/sowCp6GuVu",ITS5ZALL,351,true,916137071948918785,726698552739536896,"2017-10-05 22:04:33"
30,"RT @Cristiano: THE FUTURE OF DENIM   Shop my  #CR7Denim collection now on https://t.co/Q0m8a6Jgtg @cr7limitless https://t.co/Oe5XYA1Nr4",lil_ronalda_7,448,true,916137114948968448,2202479280,"2017-10-05 22:04:43"
31,"RT @Cristiano: THE FUTURE OF DENIM   Shop my  #CR7Denim collection now on https://t.co/Q0m8a6Jgtg @cr7limitless https://t.co/Oe5XYA1Nr4",Justin15333908,7,true,916137161367441409,916085901721309184,"2017-10-05 22:04:54"
32,"RT @neymarjr: Deus   TOP",ambonecnb,445,true,916137188257083393,4186759282,"2017-10-05 22:05:01"
33,"RT @AnthonyMartial: Thank you for your votes !     https://t.co/sowCp6GuVu",ian30310,17,true,916137210595876864,2522464454,"2017-10-05 22:05:06"
34,"@Cristiano Gendong Si Kembar Bareng Anak https://t.co/CCgpqBqKCX #cumitweet",CumiTweet,28674,false,916137255403626497,93603423,"2017-10-05 22:05:17"
35,"RT @neymarjr: Que Deus nos aben oe e nos proteja     
God belas and protect us      https://t.co/XXQk3Ah9uU",corgosinhov,2340,true,916137288232554502,3015445575,"2017-10-05 22:05:25"
36,"@neymarjr acu rdense de esto y dejense ganar el martes    https://t.co/hQM6IdeTa8",ignaxo_vargas,1329,false,916137334676090880,184837938,"2017-10-05 22:05:36"
37,"RT @neymarjr: Que Deus nos aben oe e nos proteja   
God bless and protect us    https://t.co/RM1FsnLgLy",Hananetn,6032,true,916137354624163841,449358983,"2017-10-05 22:05:41"
38,"RT @neymarjr: Que Deus nos aben oe e nos proteja     
God belas and protect us      https://t.co/XXQk3Ah9uU",simelyportillo,444,true,916137360915685376,834328489,"2017-10-05 22:05:42"
39,"RT @neymarjr: #GaGaMilano @GaGaMilanoWorld https://t.co/abthpuzwqb",Celesteagus5,264,true,916137384571539456,884987163695362048,"2017-10-05 22:05:48"
40,"RT @neymarjr: Que Deus nos aben oe e nos proteja     
God belas and protect us      https://t.co/XXQk3Ah9uU",PedrinSFF,1615,true,916137428200673280,65742914,"2017-10-05 22:05:58"
41,"RT @Cristiano:        https://t.co/5qzZSLYeq9",angel_zamora99,330,true,916137427823218689,307069574,"2017-10-05 22:05:58"
42,"RT @LuisSuarez9: Partiendo a San Cristobal!!!! Prontos para ma ana      ! #JonathanUrretaviscaya #bentancur https://t.co/af7ldfQmc2",EmilyVignista1,4171,true,916137434278236161,2686013354,"2017-10-05 22:05:59"
43,"RT @LuisSuarez9: Como es de costumbre el equipo GANADOR de los picados     https://t.co/uKQtBk33yL",EmilyVignista1,4171,true,916137443757363200,2686013354,"2017-10-05 22:06:02"
44,"RT @LuisSuarez9: Mate and a nice talk with my friend @NicolasLodeiro https://t.co/mzfuogo3Ra",EmilyVignista1,4171,true,916137453567782912,2686013354,"2017-10-05 22:06:04"
45,"RT @LuisSuarez9: Mate y charla con mi amigo @NicolasLodeiro https://t.co/lJS5NmLEJS",EmilyVignista1,4171,true,916137463793545221,2686013354,"2017-10-05 22:06:07"
46,"RT @LuisSuarez9: Always ready with @adidasfootball    Siempre listo con adidas   #X17 #HereToCreate https://t.co/Y5165DDj2u",EmilyVignista1,4171,true,916137476506509313,2686013354,"2017-10-05 22:06:10"
47,"RT @LuisSuarez9: Don t grow so fast, my little one   ... Thank you for making us so happy each day beautiful. WE LOVE YOU    HAPPY B  ",EmilyVignista1,4171,true,916137484706287616,2686013354,"2017-10-05 22:06:12"
48,"RT @LuisSuarez9: No crezcas tan r pido, enano m o   ... Gracias por alegrarnos cada d a, hermoso. TE AMAMOS    FELIZ CUMPLE     https://t.c ",EmilyVignista1,4171,true,916137493057212419,2686013354,"2017-10-05 22:06:14"
49,"RT @LuisSuarez9: Vivamos un f tbol en paz y sin violencia, disfrutemos de este hermoso deporte en nuestro pa s. Respetemos a tod@s    ",EmilyVignista1,4171,true,916137500250435584,2686013354,"2017-10-05 22:06:15"
50,"RT @Cristiano:        https://t.co/5qzZSLYeq9",CollinsH1990,106,true,916137580558798848,760768396912914432,"2017-10-05 22:06:34"
51,"RT @D_DeGea: 3 more points and a clean sheet! Let's keep on. Next stop, Moscow   

3  puntos y porter a a 0  
Seguimos! Pr xima  ",Luckmanxz,211,true,916137613592948737,579695227,"2017-10-05 22:06:42"
52,"RT @AnthonyMartial: Thank you for your votes !     https://t.co/sowCp6GuVu",dery_seaferer,129,true,916137629321633792,864348648,"2017-10-05 22:06:46"
53,@Cristiano,JaisanNarynbek1,0,false,916137695398825984,912814012055867392,"2017-10-05 22:07:02"
54,"@hazardeden10 Tried to make a cool wallpaper hope you like it #ChelseaFC #CFC https://t.co/1syzGQHT7j",Bluebomb06YT,7,false,916137809018105856,898062147531358208,"2017-10-05 22:07:29"
55,"RT @Cristiano:        https://t.co/5qzZSLYeq9",Thibaudgrant,222,true,916137821689303040,1699274216,"2017-10-05 22:07:32"
56,"@neymarjr rompele el culo a @kingarturo23 el martes por favor! Obrigado!",rainero87,253,false,916137892422062080,2551467844,"2017-10-05 22:07:49"
57,"RT @Cristiano:        https://t.co/5qzZSLYeq9",Esparzza666S,1,true,916137892207931392,915061295098892288,"2017-10-05 22:07:49"
58,"RT @Cristiano:        https://t.co/5qzZSLYeq9",shafiqshahmi_,114,true,916137892765884416,899920860827467776,"2017-10-05 22:07:49"
59,"RT @AnthonyMartial: Thank you for your votes !     https://t.co/sowCp6GuVu",fyarkhan,288,true,916137895144054784,105145441,"2017-10-05 22:07:49"
60,"RT @Cristiano:        https://t.co/5qzZSLYeq9",wavy_IZANAMI,41,true,916137921371029504,3431943979,"2017-10-05 22:07:56"
61,"@neymarjr recuerda esto amigo     https://t.co/97Pa00Px60",alcanfeld,496,false,916137938215370753,331335056,"2017-10-05 22:08:00"
62,"RT @neymarjr: Que Deus nos aben oe e nos proteja     
God belas and protect us      https://t.co/XXQk3Ah9uU",shafiqshahmi_,114,true,916137952035479552,899920860827467776,"2017-10-05 22:08:03"
63,"RT @Cristiano:        https://t.co/5qzZSLYeq9",AllanLrmcf,806,true,916137996562452480,2877062775,"2017-10-05 22:08:14"
64,"RT @Cristiano:        https://t.co/5qzZSLYeq9",Matthaus_Costa,859,true,916138043408617472,2252041568,"2017-10-05 22:08:25"
65,"@neymarjr  tu   muito mito Neymagico",Vinny07djc,0,false,916138073423007744,916134797969420289,"2017-10-05 22:08:32"
66,"RT @Cristiano:        https://t.co/5qzZSLYeq9",NatyyValerio,353,true,916138108369989632,2493915737,"2017-10-05 22:08:40"
67,"RT @Cristiano:        https://t.co/5qzZSLYeq9",SoyMulambo,3535,true,916138110920089600,1691088487,"2017-10-05 22:08:41"
68,"@LuisSuarez9 Sin  nimos de dar pa atr s que bajito hoy...  Vamo arriba lucho te quiero como en el barca pap  vamo arriba",VilarNicolas,6,false,916138114439176192,871053832268206080,"2017-10-05 22:08:42"
69,"RT @neymarjr: ...sintomas de paixao...",_anaclarafr,499,true,916138148140331008,223255978,"2017-10-05 22:08:50"
70,"RT @Cristiano:        https://t.co/5qzZSLYeq9",sm1K_R_i,62,true,916138209532370945,705774401640402944,"2017-10-05 22:09:04"
71,"RT @Cristiano: THE FUTURE OF DENIM   Shop my  #CR7Denim collection now on https://t.co/Q0m8a6Jgtg @cr7limitless https://t.co/Oe5XYA1Nr4",71Kouta,340,true,916138231166525440,824276423380602880,"2017-10-05 22:09:09"
72,"RT @WayneRooney: My statement of apology - https://t.co/51WmrVDCev",robintimsz,8286,true,916138237009301504,796846392417337348,"2017-10-05 22:09:11"
73,"RT @Cristiano:        https://t.co/5qzZSLYeq9",SeolYong07,160,true,916138331813175296,842108912941842432,"2017-10-05 22:09:33"
74,"RT @KAKA: Era mio primo derby e ho segnato mio primo gol con la maglia rossonera! Grazie Gattuso   https://t.co/2cfnm08oNM",Milan_Vidd,566,true,916138423743782913,2197430054,"2017-10-05 22:09:55"
75,"@neymarjr porque sos tan lindo forro y la re puta que te re pario",lulineman_,899,false,916138461912068097,318662429,"2017-10-05 22:10:05"
76,"@Cristiano Super",Sayedabulkashi1,1,false,916138564227702784,910725511256588288,"2017-10-05 22:10:29"
77,"RT @Cristiano:        https://t.co/5qzZSLYeq9",LuisMa710,375,true,916138616509947904,291248514,"2017-10-05 22:10:41"
78,"RT @3gerardpique: ''Han actuado con profesionalidad y de modo proporcional y proporcionado''. https://t.co/FLHvhmwJ8L",lucianocampove5,20,true,916138634444705793,796822371277664257,"2017-10-05 22:10:46"
79,"@neymarjr iam from India please help me sir my greatest ambitions tobecome a wildlife photographer please help me to Buy Nikon D500 Dslr",AkhilRKrishnan9,6,false,916138689809457152,913941254215409664,"2017-10-05 22:10:59"
80,"@neymarjr @DaniAlvesD2 https://t.co/72Ivks7aOb",crisoff,247,false,916138694796611585,96870378,"2017-10-05 22:11:00"
81,"RT @AnthonyMartial: Thank you for your votes !     https://t.co/sowCp6GuVu",Capt_Braderson,304,true,916138736009826304,438805343,"2017-10-05 22:11:10"
82,"RT @neymarjr: God bless      https://t.co/knAmdQqrwX",Jackie_njr92,420,true,916138799242948608,1938805597,"2017-10-05 22:11:25"
83,"RT @neymarjr: Que Deus nos aben oe e nos proteja     
God belas and protect us      https://t.co/XXQk3Ah9uU",diegoAquino988,4,true,916138822118858752,868836941747322880,"2017-10-05 22:11:30"
84,"RT @Cristiano: THE FUTURE OF DENIM   Shop my  #CR7Denim collection now on https://t.co/Q0m8a6Jgtg @cr7limitless https://t.co/Oe5XYA1Nr4",Princesatriya,479,true,916138822164815873,279920057,"2017-10-05 22:11:30"
85,"RT @neymarjr:      https://t.co/YTErmOs4do",Jackie_njr92,420,true,916138851038511104,1938805597,"2017-10-05 22:11:37"
86,"@neymarjr @SporTV @andrizek @JuarezRoth https://t.co/ok0LJOQoMo",Guiponte,200,false,916139055078920192,84168436,"2017-10-05 22:12:26"
87,"RT @neymarjr: Que Deus nos aben oe e nos proteja     
God belas and protect us      https://t.co/XXQk3Ah9uU",seramanroy,337,true,916139114205921281,3116641123,"2017-10-05 22:12:40"
88,"RT @AnthonyMartial: Thank you for your votes !     https://t.co/sowCp6GuVu",kennedyrotich17,104,true,916139124649791488,3330826312,"2017-10-05 22:12:43"
89,"RT @neymarjr: #toputo rsrsrsrs",loolhara,15288,true,916139126713454592,267384368,"2017-10-05 22:12:43"
90,"RT @neymarjr: Que Deus nos aben oe e nos proteja     
God belas and protect us      https://t.co/XXQk3Ah9uU",pedro_alonso749,35,true,916139132090568704,888758994201972737,"2017-10-05 22:12:44"
91,"RT @Cristiano:        https://t.co/5qzZSLYeq9",ppunpunns,91,true,916139230274895873,3403483574,"2017-10-05 22:13:08"
92,"RT @KAKA: Um pouco da minha hist ria dentro e fora dos gramados em forma de par dia!!!        Valeu @FutParodias https://t.co/WvxswU1CAh",emmastar960,11060,true,916139245710036993,796694109859807232,"2017-10-05 22:13:11"
93,"RT @Cristiano:        https://t.co/5qzZSLYeq9",AdeyemoAyoade,162,true,916139283194499072,753178134,"2017-10-05 22:13:20"
94,"RT @neymarjr: Que Deus nos aben oe e nos proteja     
God belas and protect us      https://t.co/XXQk3Ah9uU",MarcosP19125407,140,true,916139295517364226,890051912451723265,"2017-10-05 22:13:23"
95,"RT @neymarjr: Muita fome !",maluizagarcia,611,true,916139328119681024,327766955,"2017-10-05 22:13:31"
96,"RT @neymarjr: Que Deus nos aben oe e nos proteja     
God belas and protect us      https://t.co/XXQk3Ah9uU",susuh_taina,845,true,916139352824205312,4420784488,"2017-10-05 22:13:37"
97,"RT @AnthonyMartial: Thank you for your votes !     https://t.co/sowCp6GuVu",RiantoSutarman,39,true,916139387368308736,1731965857,"2017-10-05 22:13:45"
98,"RT @neymarjr: Que Deus nos aben oe e nos proteja     
God belas and protect us      https://t.co/XXQk3Ah9uU",Showrresmo,389,true,916139414061047808,48026096,"2017-10-05 22:13:52"
99,"RT @AnthonyMartial: Thank you for your votes !     https://t.co/sowCp6GuVu",tolu_i,679,true,916139490212765697,356938722,"2017-10-05 22:14:10"
100,"RT @neymarjr: Acabo de completar "que famoso voc  parece?" e meu resultado foi: kesha! Experimente: http://bit.ly/ams3k4",MottaMario_,1598,true,916139614095790080,235607784,"2017-10-05 22:14:39"
101,"RT @AnthonyMartial: Thank you for your votes !     https://t.co/sowCp6GuVu",LegitLuo,270,true,916139648925216768,1021563408,"2017-10-05 22:14:48"
102,"@neymarjr tu eh o amor da minha vida mas volta pra bruna eu nunca te pedi nada",camila_testi,1658,false,916139658148483072,2209188869,"2017-10-05 22:14:50"
103,"RT @AnthonyMartial: Ultra comfy    @FootLockerEU #approved https://t.co/HCX0fj7HRz",tolu_i,679,true,916139697176481793,356938722,"2017-10-05 22:14:59"
104,"RT @Cristiano: THE FUTURE OF DENIM   Shop my  #CR7Denim collection now on https://t.co/Q0m8a6Jgtg @cr7limitless https://t.co/Oe5XYA1Nr4",BrownisMe,460,true,916139707486138368,4033699757,"2017-10-05 22:15:01"
105,"RT @Cristiano:        https://t.co/5qzZSLYeq9",jorgith_11,12,true,916139715379781637,892053486979997696,"2017-10-05 22:15:03"
106,"RT @neymarjr: pensando em algumas coisas =x Rsrs",_MadeInCu,2193,true,916139736384782336,2736441808,"2017-10-05 22:15:08"
107,"RT @neymarjr: Chateado, estou cansado de tudo !",sensesbizzle,3100,true,916139808614907905,3906498140,"2017-10-05 22:15:26"
108,"RT @neymarjr: Que Deus nos aben oe e nos proteja     
God belas and protect us      https://t.co/XXQk3Ah9uU",olly_uchiha,894,true,916139843658420224,325103119,"2017-10-05 22:15:34"
109,"RT @AnthonyMartial: Thank you for your votes !     https://t.co/sowCp6GuVu",MrKnuxter,205,true,916139875853914112,2162284234,"2017-10-05 22:15:42"
110,"RT @neymarjr: Que Deus nos aben oe e nos proteja     
God belas and protect us      https://t.co/XXQk3Ah9uU",yassbueno,1022,true,916139976248758272,2227838207,"2017-10-05 22:16:06"
111,"RT @Cristiano:        https://t.co/5qzZSLYeq9",abdbaasith,9,true,916139988265218048,888288695173791744,"2017-10-05 22:16:08"
112,"RT @neymarjr: Que Deus nos aben oe e nos proteja     
God belas and protect us      https://t.co/XXQk3Ah9uU",juliocesarsoria,1317,true,916140182293839872,125342214,"2017-10-05 22:16:55"
113,"RT @neymarjr: Que Deus nos aben oe e nos proteja     
God belas and protect us      https://t.co/XXQk3Ah9uU",PLAI_13,66,true,916140331233533952,2590786856,"2017-10-05 22:17:30"
114,"RT @neymarjr: Que Deus nos aben oe e nos proteja     
God belas and protect us      https://t.co/XXQk3Ah9uU",Fiorani20,254,true,916140349940215808,701078700406788096,"2017-10-05 22:17:35"
115,"RT @D_DeGea: Ma ana todos juntos   vs    
@SeFutbol https://t.co/V3T8hsFfAu",6Rotich,444,true,916140381863071744,3131043295,"2017-10-05 22:17:42"
116,"RT @neymarjr: Que Deus nos aben oe e nos proteja     
God belas and protect us      https://t.co/XXQk3Ah9uU",Michael_PrDa13,614,true,916140384165810176,768167412428668928,"2017-10-05 22:17:43"
117,"RT @neymarjr: Que Deus nos aben oe e nos proteja     
God belas and protect us      https://t.co/XXQk3Ah9uU",_lucascesarr1,307,true,916140392311074817,3408692343,"2017-10-05 22:17:45"
118,"RT @Cristiano:        https://t.co/5qzZSLYeq9",MehezabinOnonti,33,true,916140441480736768,905332624373170176,"2017-10-05 22:17:56"
119,"RT @neymarjr: Que Deus nos aben oe e nos proteja     
God belas and protect us      https://t.co/XXQk3Ah9uU",3gancho,1324,true,916140450704183297,3894250462,"2017-10-05 22:17:59"
120,"RT @Cristiano:        https://t.co/5qzZSLYeq9",Abdullahdraimli,1266,true,916140512884723718,1172732197,"2017-10-05 22:18:13"
121,"RT @neymarjr: Galera, estou meio sumido porque esqueci a senha do meu tt ... Rsrs",LuccasPapp,732,true,916140631159967748,73792956,"2017-10-05 22:18:42"
122,"@3gerardpique son once contra once el f tbol es asi. Piqu  y diez mas.",oscarjocamb,79,false,916140753746833408,516414588,"2017-10-05 22:19:11"
123,"RT @AnthonyMartial: Ultra comfy    @FootLockerEU #approved https://t.co/HCX0fj7HRz",bongkodfootball,18,true,916140770494636032,902430446784471040,"2017-10-05 22:19:15"
124,"RT @Cristiano: THE FUTURE OF DENIM   Shop my  #CR7Denim collection now on https://t.co/Q0m8a6Jgtg @cr7limitless https://t.co/Oe5XYA1Nr4",LeoorellanaCR7,432,true,916140811649138688,3270410412,"2017-10-05 22:19:25"
125,"RT @neymarjr: Minha vontade agora   de te ver ...",sccpuelton,458,true,916140828313161733,4285290016,"2017-10-05 22:19:29"
126,"RT @AnthonyMartial: Thank you for your votes !     https://t.co/sowCp6GuVu",ReneshJr,678,true,916140874853105666,763009214,"2017-10-05 22:19:40"
127,"RT @neymarjr: geral no quarto dan ando",abrassitos,58,true,916140909594599426,4571346741,"2017-10-05 22:19:48"
128,"RT @Cristiano:        https://t.co/5qzZSLYeq9",Rajisapotra,491,true,916140931744620545,295507436,"2017-10-05 22:19:53"
129,"RT @neymarjr: BATID O NO QUARTO TA DEMAIS !!!",abrassitos,58,true,916140945334243328,4571346741,"2017-10-05 22:19:57"
130,"@3gerardpique @3gerardpique Aparte de ser un grandioso futbolista, eres un ser digno de admiraci n, un verdadero ej  https://t.co/JqAySyh81d",_quierosaberlo,1,false,916140957669777408,915323422258946048,"2017-10-05 22:20:00"
131,"RT @AaronLennon12: Good win from the lads tonight, happy to get on the scoresheet and some more minutes under my belt #PreSeason #Toffees",kenander180,7142,true,916140973234839554,795748409424625664,"2017-10-05 22:20:03"
132,"RT @Cristiano:        https://t.co/5qzZSLYeq9",Maayaar10,2104,true,916141092378152961,1329804235,"2017-10-05 22:20:32"
133,"RT @Cristiano: THE FUTURE OF DENIM   Shop my  #CR7Denim collection now on https://t.co/Q0m8a6Jgtg @cr7limitless https://t.co/Oe5XYA1Nr4",Maayaar10,2104,true,916141115207757826,1329804235,"2017-10-05 22:20:37"
134,"RT @Cristiano: THE FUTURE OF DENIM   Shop my  #CR7Denim collection now on https://t.co/Q0m8a6Jgtg @cr7limitless https://t.co/Oe5XYA1Nr4",teuku_m_razi7,22,true,916141205657759744,878269088539197442,"2017-10-05 22:20:59"
135,"RT @Cristiano: THE FUTURE OF DENIM   Shop my  #CR7Denim collection now on https://t.co/Q0m8a6Jgtg @cr7limitless https://t.co/Oe5XYA1Nr4",Prabuddha277,449,true,916141218379075584,4578747569,"2017-10-05 22:21:02"
136,"RT @Cristiano:        https://t.co/5qzZSLYeq9",Cristiansiyus,478,true,916141244203626496,173586602,"2017-10-05 22:21:08"
137,"RT @neymarjr:      https://t.co/YTErmOs4do",sxrranoismyall,1708,true,916141249094193152,1272438535,"2017-10-05 22:21:09"
138,"RT @neymarjr: pensando em algumas coisas =x Rsrs",Danilopqsim,1849,true,916141317733998592,59524024,"2017-10-05 22:21:25"
139,"RT @neymarjr: Que Deus nos aben oe e nos proteja     
God belas and protect us      https://t.co/XXQk3Ah9uU",jesusostos02,539,true,916141323966595073,920182484,"2017-10-05 22:21:27"
140,"RT @neymarjr: pensando em algumas coisas =x Rsrs",brsontiller,367,true,916141332275621888,726163244486922240,"2017-10-05 22:21:29"
